year,name,english_name,length,genres,release_date,location,nation,director,company,link,awards,nominations,mid,rating,total_box_office,main_actors
2011,忍者乱太郎,Ninja Kids!!!,,动作 剧情,2011年7月23日,日本上映,日本,三池崇史,华纳兄弟公司,http://movie.mtime.com/139604/,0,0,139604,6.8,-,加藤清史郎 ; Seishirô Katô ; 中村狮童 ; Shido Nakamura ; 檀丽 ; Rei Dan ; 寺岛进 ; Susumu Teraj..
2011,轻音少女剧场版,K-On!,,动画 喜剧 音乐,2011年12月3日,日本上映,日本,山田尚子,松竹映画,http://movie.mtime.com/144640/,0,0,144640,8.5,-,丰崎爱生 ; Aki Toyosaki ; 日笠阳子 ; Yoko Hikasa ; 佐藤聪美 ; Satomi Sato ; 寿美菜子 ; Minako Kotob..
2011,留校察看,Detention,,恐怖 喜剧,2012年4月6日,美国上映,美国,约瑟夫·卡安,Sony Pictures Entertainment (SPE) Worldwide Acquisitions Group,http://movie.mtime.com/138368/,0,0,138368,6.2,-,乔什·哈切森 ; Josh Hutcher.. ; 戴恩·库克 ; Dane Cook ; 史宾塞·洛克 ; Spencer Locke ; Aaron Perilo
2011,杀死波诺,Killing Bono,114分钟,喜剧 音乐,2011年4月1日,英国上映,英国,尼克·哈姆,Carmen Films,http://movie.mtime.com/122215/,0,0,122215,7.8,-,本·巴恩斯 ; Ben Barnes ; 罗伯特·席安 ; Robert Sheehan ; 克里斯滕·丽特 ; Krysten Ritter ; 皮特·波斯尔思韦特 ; Pete Postlet..
2011,大假一场,Cedar Rapids,,喜剧,2011年2月11日,美国上映,美国,米古尔·阿塔,福斯探照灯公司,http://movie.mtime.com/123227/,0,0,123227,6.5,-,艾德·赫尔姆斯 ; Ed Helms ; 约翰·C·赖利 ; John C. Reilly ; 安·海切 ; Anne Heche ; Isiah Whitlock Jr.
2011,阪急电车,Hankyu Railways - A 15-minute Miracle,,喜剧,2011年4月29日,日本上映,日本,三宅喜重,东宝国际,http://movie.mtime.com/139528/,0,0,139528,8.4,-,中谷美纪 ; Miki Nakatani ; 户田惠梨香 ; Erika Toda ; 芦田爱菜 ; Mana Ashida ; 森若佐纪子 ; Sakiko Moriw..
2011,灰姑娘的故事3,A Cinderella Story: Once Upon a Song,,喜剧 爱情 家庭,2011年,美国上映,美国,戴蒙·桑托斯泰法诺,ABC Family,http://movie.mtime.com/154443/,0,0,154443,6.8,-,露西·海尔 ; Lucy Hale ; 米西·派勒 ; Missi Pyle ; 梅根·朴 ; Megan Park ; 弗雷迪·史卓玛 ; Freddie Stroma
2011,丰臣公主,Princess Toyotomi,,剧情,2011年5月28日,日本上映,日本,铃木雅之,东宝国际,http://movie.mtime.com/141080/,0,0,141080,7.1,-,堤真一 ; Shinichi Tsu.. ; 绫濑遥 ; Haruka Ayase ; 冈田将生 ; Masaki Okada ; 中井贵一 ; Kiichi Nakai
2011,大震撼,Stronger Than Earthquake,,剧情,2011年5月19日,中国上映 - 2D,中国,崔立新,中影集团数字电影院线有限公司,http://movie.mtime.com/148014/,0,0,148014,2.6,20.0万,石小群 ; Xiaoqun Shi ; 齐如意 ; Ruyi Qi ; 姚心蕊 ; Xinrui Yao ; 徐爽 ; Shuang Xu
2011,超级大坏蛋短片：毁灭按钮,Megamind: The Button of Doom,,动画 短片,2011年2月25日,美国上映,美国,西蒙·J·史密斯,梦工厂家庭娱乐,http://movie.mtime.com/145110/,0,0,145110,7.1,-,威尔·法瑞尔 ; Will Ferrell ; 大卫·克罗斯 ; David Cross ; Michelle Belforte ; Hauser Jordan Alexander
2011,歌剧魅影25周年音乐会,The Phantom of the Opera at the Royal Albert Hall,,剧情 音乐 歌舞,2011年10月2日,英国上映,英国,Nick Morris,Solar Entertainment Corporation,http://movie.mtime.com/155748/,0,0,155748,9.4,-,莱明·卡莱姆罗 ; Ramin Karimloo ; Sierra Boggess ; 哈德利·弗雷泽 ; Hadley Fraser ; Wendy Ferguson
2011,爱很大,Love Julinsee,,爱情 喜剧,2011年3月3日,泰国上映,泰国,,,http://movie.mtime.com/144785/,0,0,144785,7.5,-,吉拉育·拉翁马尼 ; Jirayu La-On.. ; 阿萍雅·萨库尔·加伦苏 ; 纳查·佳塔潘 ; Mouse Natcha..
2011,浪荡子,Loosies,,爱情 喜剧 剧情,2012年1月11日,美国上映,美国,迈克尔·柯兰特,Verdi Productions,http://movie.mtime.com/134642/,0,0,134642,7.1,-,彼得·费辛利 ; Peter Facine.. ; 杰米·亚历山大 ; Jaimie Alexa.. ; 迈克尔·马德森 ; Michael Madsen ; 乔·潘托里亚诺 ; Joe Pantoliano
2011,梦幻岛,Neverland,,奇幻,2011年12月4日,美国上映,美国,尼克·威灵,Syfy,http://movie.mtime.com/142040/,0,0,142040,7.1,-,查理·罗 ; Charlie Rowe ; 瑞斯·伊凡斯 ; Rhys Ifans ; 安娜·弗莱尔 ; Anna Friel ; 鲍勃·霍斯金斯 ; Bob Hoskins
2011,仇恨之路,Paths of Hate,,动画 短片,,/,波兰,达米安·纽诺,Platige Image,http://movie.mtime.com/149959/,0,0,149959,7.9,-,
2011,玛格丽特,Margaret,150分钟,剧情,2012年6月1日,意大利上映,美国,肯尼斯·罗纳根,福斯探照灯公司,http://movie.mtime.com/51671/,0,0,51671,6.6,-,马特·达蒙 ; Matt Damon ; 安娜·帕奎因 ; Anna Paquin ; 马克·鲁法洛 ; Mark Ruffalo ; J. Smith-Cameron
2011,对某飞行员的追忆,とある飛空士への追憶,,动画 剧情,2011年10月1日,日本上映,日本,宍户淳,Madhouse Studios,http://movie.mtime.com/152124/,0,0,152124,7.8,-,神木隆之介 ; Ryunosuke Ka.. ; 竹富圣花 ; Seika Taketomi ; 富泽岳史 ; Takeshi Tomi..
2011,迷失天堂,Lost Paradise,,剧情 爱情,2011年9月8日,加拿大上映,越南,武玉登,PRO-FUN media Filmverleih,http://movie.mtime.com/161295/,0,0,161295,7.7,-,Hieu Hien ; 胡永科 ; Vinh Khoa Ho ; Manh Hai Luong ; Phuong-Thanh
2011,劫车,Carjacked,,惊悚,2011年,美国上映,美国,约翰·波尼图,Anchor Bay Films,http://movie.mtime.com/96580/,0,0,96580,6,-,斯蒂芬·多尔夫 ; Stephen Dorff ; 玛丽亚·贝罗 ; Maria Bello ; 乔安娜·卡西迪 ; Joanna Cassidy ; Catherine Dent
2011,吸血鬼,Vampire,,剧情 恐怖 惊悚,2012年9月15日,日本上映,美国,岩井俊二,Pony Canyon Enterprises (I),http://movie.mtime.com/131095/,0,0,131095,7.4,-,凯文·席格斯 ; Kevin Zegers ; 凯莎·卡斯特-休伊斯 ; 阿曼达·普拉莫 ; Amanda Plummer ; 苍井优 ; Yû Aoi
2011,脚注,Hearat Shulayim,,剧情,2011年6月2日,以色列上映,以色列,约瑟夫·斯达,United King Films,http://movie.mtime.com/147661/,0,0,147661,7.6,-,利奥·阿什肯纳兹 ; Lior Ashkenazi ; 阿尔玛·扎克 ; Alma Zack ; 阿尔伯特·伊卢兹 ; Albert Iluz ; Shlomo Bar-Aba
2011,张艺谋和他的金陵十三钗,Zhang Yi Mou He Ta De Shi San Chai,,纪录片,2011年12月14日,中国上映 - 2D,中国,罗莎莎,,http://movie.mtime.com/158502/,0,0,158502,7.9,-,张艺谋 ; Yimou Zhang ; 克里斯蒂安·贝尔 ; Christian Bale ; 倪妮 ; Ni Ni ; 韩熙庭 ; Xi-ting Han
2011,未来之人,O Homem do Futuro,,奇幻 喜剧,2011年9月2日,巴西上映,巴西,Cláudio Torres,Paramount Pictures do Brasil,http://movie.mtime.com/153184/,0,0,153184,7.1,-,瓦格纳·马拉 ; Wagner Moura ; Gabriel Braga Nunes ; Fernando Ceylão ; Maria Luisa Mendonça
2011,星海,The Star And The Sea,120分钟,传记 剧情,2011年6月17日,中国上映 - 2D,中国,李前宽,万达电影院线股份有限公司,http://movie.mtime.com/100462/,0,0,100462,7,1.0万,徐若瑄 ; Vivian Hsu ; 苏嘉航 ; Bill ; 王成阳 ; Chengyang Wang ; 苏有朋 ; Alec Su
2011,黑曼巴,The Black Mamba,,短片,2011年1月31日,美国上映,美国,罗伯特·罗德里格兹,Nike Basketball Production,http://movie.mtime.com/144318/,0,0,144318,7.5,-,Cleavon Barlow ; 科比·布莱恩特 ; Kobe Bryant ; 贾马尔·达夫 ; Jamal Duff ; John Duff
2011,甜心辣舞2,Honey 2,,喜剧 音乐 剧情,2011年6月10日,英国上映,美国,比利·沃德鲁夫,Universal Pictures International (UPI),http://movie.mtime.com/147442/,0,0,147442,7,-,卡特琳娜·格兰厄姆 ; Kat Graham ; 赛切儿·加布埃尔 ; Seychelle Ga.. ; 马里奥·洛佩兹 ; Mario López ; 奥德里娜·派屈吉 ; Audrina Patr..
2011,欢乐合唱团：演唱会3D电影版,Glee: The 3D Concert Movie,,音乐 纪录片,2011年8月12日,美国上映,美国,凯文·唐查罗恩,二十世纪福斯公司,http://movie.mtime.com/151913/,0,0,151913,8.5,-,丽亚·米雪儿 ; Lea Michele ; 克里斯·柯尔弗 ; Chris Colfer ; 柯瑞·蒙特斯 ; Cory Monteith ; 迪安娜·阿格隆 ; Dianna Agron
2011,波澜万丈,Night Fishing,,短片 奇幻 恐怖,2011年1月27日,韩国上映,韩国,朴赞郁,KT Corp.,http://movie.mtime.com/142162/,0,0,142162,7.3,-,吴光禄 ; Kwang-rok Oh ; 李贞贤 ; Jung-hyun Lee ; 金焕熙 ; Hwan-hee Kim ; 李龙女 ; Yong-nyu Lee
2011,无界之地,A Land Without Boundaries,,奇幻,2011年9月16日,中国上映 - 2D,中国,徐子牧,上海东方影视发行公司,http://movie.mtime.com/134071/,0,0,134071,3.7,10.0万,钟镇涛 ; Kenny Bee ; 甘薇 ; Wei Gan ; 林雪 ; Suet Lam ; 谭耀文 ; Patrick Tam
2011,厕所女神,Toilet no Kamisama,,剧情,2011年1月5日,日本上映,日本,,Mainichi Broadcasting System (MBS) K.K.,http://movie.mtime.com/147404/,0,0,147404,7.6,-,北乃纪伊 ; Kii Kitano ; 岩下志麻 ; Shima Iwashita ; 芦田爱菜 ; Mana Ashida ; 夏川结衣 ; Yui Natsukawa
2011,岳,Peak: The Rescuers,,剧情,2011年5月7日,日本上映,日本,片山修,东宝国际,http://movie.mtime.com/128046/,0,0,128046,7.4,-,小栗旬 ; Shun Oguri ; 长泽雅美 ; Masami Nagas.. ; 渡部笃郎 ; Atsuro Watabe ; 佐佐木藏之介 ; Kuranosuke S..
2011,守望者,Bleak Night,,剧情,2011年3月3日,韩国上映,韩国,尹成贤,韩国希杰娱乐株式会社,http://movie.mtime.com/136854/,0,0,136854,7.3,-,李帝勋 ; Je-hoon Lee ; 朴正珉 ; Jeong-min Park ; 赵成夏 ; Sung-ha Cho ; 徐俊英 ; Jun-yeong Seo
2011,人质游戏,The Entitled,,惊悚,2011年9月22日,加拿大上映,加拿大,Aaron Woodley,Inferno Distribution,http://movie.mtime.com/154536/,0,0,154536,6.7,-,雷·利奥塔 ; Ray Liotta ; 达斯汀·米利甘 ; Dustin Milli.. ; 凯文·席格斯 ; Kevin Zegers ; 劳拉·范德沃特 ; Laura Vander..
2011,紫罗兰与雏菊,Violet And Daisy,88分钟,动作 喜剧 犯罪,2013年6月7日,美国上映,美国,格弗瑞·弗莱彻,Cinedigm Entertainment Group,http://movie.mtime.com/127399/,0,0,127399,6.9,-,西尔莎·罗南 ; Saoirse Ronan ; 阿丽克西斯·布莱德尔 ; 丹尼·特乔 ; Danny Trejo ; 詹姆斯·甘多菲尼 ; James Gandol..
2011,无需申报,Rien à déclarer,,喜剧,2010年12月15日,法国上映,法国,丹尼·伯恩,Monopole-Pathé,http://movie.mtime.com/140035/,0,0,140035,7.1,-,贝诺特·波尔沃尔德 ; Benoît Poelv.. ; 丹尼·伯恩 ; Dany Boon ; 嘉莲·维雅 ; Karin Viard ; Julie Bernard
2011,北村方向,The Day He Arrives,,剧情,2011年9月8日,韩国上映,韩国,洪常秀,,http://movie.mtime.com/140703/,0,0,140703,7.4,-,刘俊相 ; Jun-Sang Yu ; 宋善美 ; Seon-mi Song ; 金宝京 ; Bo-kyeong Kim ; 金相中 ; Sang Jung Kim
2011,2012：冰世纪,2012: Ice Age,,动作 科幻,2011年6月,美国上映,美国,Travis Fort,"Asylum Home Entertainment, The",http://movie.mtime.com/150613/,0,0,150613,3.2,-,Patrick Labyorteaux ; 朱丽·麦库拉芙 ; Julie McCull.. ; Nick Afanasiev ; Katie Wilson
2011,爱情手册3,Manuale d'amore 3,,喜剧 爱情,2011年2月25日,意大利上映,意大利,乔瓦尼·维洛内西,Atlantis Entertainment,http://movie.mtime.com/136114/,0,0,136114,7.1,-,罗伯特·德尼罗 ; Robert De Niro ; 莫妮卡·贝鲁奇 ; Monica Bellu.. ; 劳拉·齐亚蒂 ; Laura Chiatti ; 里卡尔多·斯卡马奇奥
2011,犹太长老的灵猫,The Rabbi's Cat,,动画 冒险,2011年6月1日,法国上映,法国,安东尼·德勒斯瓦,法国第4电视台,http://movie.mtime.com/121838/,0,0,121838,7.8,-,阿弗西娅·埃尔奇 ; Hafsia Herzi ; 卡瑞娜·泰斯塔 ; Karina Testa ; 弗朗索瓦·莫莱尔 ; François Morel ; 丹尼尔·科恩 ; Daniel Cohen
2011,屋顶的公寓,屋上のあるアパート,,剧情,2011年3月21日,日本上映,日本,吉田秋生,TBS电视台,http://movie.mtime.com/146938/,0,0,146938,7.8,-,长泽雅美 ; Masami Nagas.. ; 坂井真纪 ; Maki Sakai ; 芦名星 ; Sei Ashina ; 加藤晴彦 ; Haruhiko Katô
2011,血债血偿,Blood Out,,动作 剧情 犯罪,2011年4月26日,美国上映,美国,Jason Hewitt,Lions Gate,http://movie.mtime.com/142348/,0,0,142348,6,-,方·基默 ; Val Kilmer ; 鲁克·高斯 ; Luke Goss ; 安娜琳·麦考德 ; AnnaLynne Mc.. ; 维尼·琼斯 ; Vinnie Jones
2011,智取威虎山,Taking Tiger Montain By Strategy,,动画 历史,2011年12月30日,中国上映 - 2D,中国,陈志宏,牡丹江新闻传媒集团,http://movie.mtime.com/158175/,0,0,158175,4.2,-,李扬 ; Yang Li
2011,狗狗与你的故事,Happy Together: All About My Dog,,剧情 喜剧,2011年1月22日,日本上映,日本,长崎俊一,Asmik Ace Entertainment,http://movie.mtime.com/133615/,0,0,133615,7.5,-,大森南朋 ; Nao Omori ; 松岛菜菜子 ; Nanako Matsu.. ; 北乃纪伊 ; Kii Kitano ; 中尾彬 ; Akira Nakao
2011,名侦探柯南 给工藤新一的挑战书～怪鸟传说之谜～,名探侦コナンドラマスペシャル 工藤新一への挑戦状!怪鸟伝説の谜,,悬疑 犯罪,2011年4月15日,日本上映,日本,白川士,Nippon Television Network Corporation (NTV),http://movie.mtime.com/148160/,0,0,148160,6.3,-,沟端淳平 ; Junpei Mizob.. ; 忽那汐里 ; Shiori Kutsuna ; 草刈正雄 ; Masao Kusakari
2011,幸存日,The Day,,剧情 科幻 惊悚,2012年8月31日,美国上映,美国,道格拉斯·阿诺科斯基,Earth Star Entertainment,http://movie.mtime.com/141115/,0,0,141115,5.6,-,莎妮·索萨蒙 ; Shannyn Soss.. ; 多米尼克·莫纳汉 ; Dominic Mona.. ; 肖恩·阿什莫 ; Shawn Ashmore ; 阿什丽·贝尔 ; Ashley Bell
2011,床事不过三,Kein Sex ist auch keine Lösung,,喜剧,2011年12月1日,德国上映,德国,Torsten Wacker,all in production GmbH,http://movie.mtime.com/150615/,0,0,150615,6.5,-,Stephan Hornung ; Marleen Lohse ; Anna Thalbach ; Johannes Allmayer
2011,虚拟形象,Avatar,92分钟,惊悚 剧情,2011年4月30日,日本上映,日本,和田笃司,Uzumasa,http://movie.mtime.com/143791/,0,0,143791,3.9,-,桥本爱 ; Ai Hashimoto ; 坂田梨香子 ; Rikako Sakata ; 水泽奈子 ; Nako Mizusawa ; 羽根有里 ; Yuri Hane
2011,长翅膀的猪,When Pigs Have Wings,,喜剧,2011年9月21日,法国上映,法国,希尔维·埃斯蒂巴尔,Studio Canal,http://movie.mtime.com/153285/,0,0,153285,7.7,-,赛森·加百 ; Sasson Gabai ; 巴亚·贝拉尔 ; Baya Belal ; 马里亚姆·特凯亚 ; Myriam Tekaïa ; Gassan Abbas
2011,神童,Wunderkinder,,剧情,2011年7月7日,以色列上映,德国,马库斯·罗森穆勒,Telepool GmbH,http://movie.mtime.com/155747/,0,0,155747,7.7,-,哥德昂·布克哈德 ; Gedeon Burkh.. ; 娜塔莉·爱娃隆 ; Natalie Avelon ; 古德伦·朗德格里比 ; Gudrun Landg.. ; Rolf Kanies
2011,阿里郎,Arirang,,纪录片,2011年9月15日,芬兰上映,韩国,金基德,Crest International Inc.,http://movie.mtime.com/147683/,0,0,147683,7.8,-,金基德 ; Ki-duk Kim
2011,爱情、婚礼和婚姻,"Love, Wedding, Marriage",,喜剧,2011年6月3日,美国上映,美国,德蒙特·莫罗尼,IFC Films,http://movie.mtime.com/129979/,0,0,129979,7.1,-,曼迪·摩尔 ; Mandy Moore ; 凯南·鲁兹 ; Kellan Lutz ; 杰西卡·斯佐尔 ; Jessica Szohr ; 简·西摩尔 ; Jane Seymour
2011,少年岳飞传奇,The Legend Of Young Yue Fei,75分钟,动画 冒险 奇幻,2011年9月29日,中国上映 - 2D,中国,蔡明钦,上海东方影视发行有限责任公司,http://movie.mtime.com/153222/,0,0,153222,3.7,130.0万,胡歌 ; Hugh ; 周显欣 ; Xianxin Zhou ; 鞠萍 ; Ping Ju ; 李扬 ; Yang Li
2011,大太阳,Bright Sunshine,101分钟,剧情,2011年5月6日,中国上映 - 2D,中国,杨亚洲,长春电影制片厂,http://movie.mtime.com/135303/,0,0,135303,5.7,50.0万,倪萍 ; Ping Ni ; 刘佩琦 ; Peiqi Liu ; 蒋勤勤 ; Qinqin Jiang ; 吴军 ; Jun Wu
2011,一不小心爱上你,Mere Brother Ki Dulhan,,爱情 喜剧,2011年9月9日,印度上映,印度,Ali Abbas Zafar,Jalan Distributors,http://movie.mtime.com/154534/,0,0,154534,7.5,-,Imran Khan ; 卡特莉娜·卡芙 ; Katrina Kaif ; Ali Zafar ; 约翰·亚伯拉罕 ; John Abraham
2011,野生条例草案,Wild Bill,98分钟,动作 剧情 喜剧,2012年3月23日,英国上映,英国,德克斯特·弗莱彻,20ten Media,http://movie.mtime.com/156576/,0,0,156576,7.3,-,威尔·保尔特 ; Will Poulter ; 里奥·格雷高里 ; Leo Gregory ; 尼尔·马斯克尔 ; Neil Maskell ; Charlie Creed-Miles
2011,爷爷的煤油灯,Ojiisan no Ranpu,,动画 家庭 剧情,2011年3月12日,日本上映,日本,泷口祯一,,http://movie.mtime.com/147654/,0,0,147654,8.4,-,神谷浩史 ; Hiroshi Kamiya ; 清水理沙 ; Risa Shimizu
2011,爱,Love,,剧情 科幻,2011年2月2日,美国上映,美国,威廉·尤克班,狮门影业,http://movie.mtime.com/118295/,0,0,118295,6.6,-,冈纳·赖特 ; Gunner Wright ; Wesley Sellick
2011,此刻与日出之间,Twixt,,恐怖 惊悚,2011年9月11日,加拿大上映,美国,弗朗西斯·福特·科波拉,Culture Publishers Inc. (CP),http://movie.mtime.com/142109/,0,0,142109,7.2,-,艾丽·范宁 ; Elle Fanning ; 方·基默 ; Val Kilmer ; 本·卓别林 ; Ben Chaplin ; 布鲁斯·邓恩 ; Bruce Dern
2011,隐少年,Hideaways,88分钟,奇幻 惊悚,2011年11月23日,法国上映,爱尔兰,阿涅丝·梅尔莱,Wild Bunch Distribution,http://movie.mtime.com/148031/,0,0,148031,7.4,-,哈里·崔德威 ; Harry Treada.. ; 蕾切儿·哈伍德 ; Rachel Hurd-.. ; 托马斯·桑斯特 ; Thomas Sangs.. ; Tom Collins
2011,曼谷奔逃,Freerunner,,动作,2012年3月15日,韩国上映,美国,Lawrence Silverstein,Vitamin A Films,http://movie.mtime.com/139487/,0,0,139487,4,-,肖恩·法瑞斯 ; Sean Faris ; 丹尼·戴尔 ; Danny Dyer ; 塔梅尔·哈桑 ; Tamer Hassan ; 西摩·卡塞尔 ; Seymour Cassel
2011,磨坊与十字架,The Mill and the Cross,92分钟,剧情 历史,2011年1月23日,美国上映,瑞典,莱彻·玛祖斯基,Joint Entertainment International,http://movie.mtime.com/134869/,0,0,134869,7.3,-,鲁特格尔·哈尔 ; Rutger Hauer ; 夏洛特·兰普林 ; Charlotte Ra.. ; 麦克尔·约克 ; Michael York ; Oskar Huliczka
2011,神的病历薄,In His Chart,128分钟,剧情,2011年8月27日,日本上映,日本,深川荣洋,东宝国际,http://movie.mtime.com/139617/,0,0,139617,7.6,-,樱井翔 ; Sho Sakurai ; 宫崎葵 ; Aoi Miyazaki ; 柄本明 ; Akira Emoto ; 池胁千鹤 ; Chizuru Ikew..
2011,禽兽,The Beast,,动作 惊悚,2011年7月28日,韩国上映,韩国,黄佑植,,http://movie.mtime.com/150504/,0,0,150504,5.1,-,郑锡元 ; Seok-won Jeong ; 全世红 ; Se-hong Jeon ; 李度贤 ; Do-hyun Lee ; 李萝利 ; Nalie Lee
2011,好男人不多,A Few Best Men,97分钟,喜剧 爱情,2012年1月26日,澳大利亚上映,澳大利亚,斯蒂芬·埃利奥特,DeA Planeta S.L.,http://movie.mtime.com/142649/,0,0,142649,6.7,-,沙维尔·塞缪尔 ; Xavier Samuel ; 克里斯·马歇尔 ; Kris Marshall ; 凯文·毕晓普 ; Kevin Bishop ; Laura Brent
2011,我是爸爸,I'm Papa,,动作 剧情 犯罪,2011年4月14日,韩国上映,韩国,全万裴,,http://movie.mtime.com/146398/,0,0,146398,7,-,金承佑 ; Seung-woo Kim ; 孙秉浩 ; Byung-ho Son ; 金赛纶 ; Sae-ron Kim ; 林河龙 ; Ha-ryong Lim
2011,突击中央银行,Assalto ao Banco Central,,动作,2011年7月22日,巴西上映,巴西,Marcos Paulo,Fox Filmes do Brazil,http://movie.mtime.com/152317/,0,0,152317,6.1,-,米尔黑·考塔兹 ; Milhem Cortaz ; Lima Duarte ; Giulia Gam ; Créo Kellab
2011,泰瑞,Terri,,喜剧 剧情,2011年7月1日,美国上映,美国,阿扎泽·雅各布斯,ATO Pictures,http://movie.mtime.com/135349/,0,0,135349,7.1,-,雅各布·韦索奇 ; Jacob Wysocki ; 约翰·C·赖利 ; John C. Reilly ; 布里吉·扎迪纳 ; Bridger Zadina ; 克瑞德·布拉顿 ; Creed Bratton
2011,2016：夜之尽头,2016: Das Ende der Nacht,,恐怖 科幻 惊悚,2011年9月22日,德国上映,德国,蒂姆·菲尔巴姆,Paramount Pictures,http://movie.mtime.com/149409/,0,0,149409,5.8,-,汉娜·赫斯普朗 ; Hannah Herzs.. ; 拉斯·艾丁格 ; Lars Eidinger ; 斯坦奇·艾塞克 ; Stipe Erceg ; Lisa Vicari
2011,细节,The Details,,喜剧 剧情,2012年11月2日,美国上映,美国,雅各布·艾伦·埃斯戴斯,韦恩斯坦国际影业公司,http://movie.mtime.com/108311/,0,0,108311,6.9,-,托比·马奎尔 ; Tobey Maguire ; 伊丽莎白·班克斯 ; Elizabeth Ba.. ; 劳拉·琳妮 ; Laura Linney ; 雷·利奥塔 ; Ray Liotta
2011,消失的村庄,A Disappearing Village,100分钟,剧情,2011年6月9日,中国上映 - 2D,中国,林黎胜,云南金潇湘影视文化有限公司,http://movie.mtime.com/139826/,0,0,139826,6.8,0.7万,王学圻 ; Xueqi Wang ; 朱雨辰 ; Yuchen Zhu ; 唐一菲 ; Yifei Tang
2011,奥斯陆，8月31日,"Oslo, August 31st",,剧情,2011年8月31日,挪威上映,挪威,约阿希姆·提尔,ABC Distribution,http://movie.mtime.com/145099/,0,0,145099,7.2,-,安德斯·丹尼尔森·李 ; 英格丽德·奥拉瓦 ; Ingrid Olava ; 汉斯·奥拉夫·布雷内 ; 皮特·瓦德斯·克里斯蒂安森
2011,夺命煞星宝莱坞2：再度追击,Don 2,,动作 剧情,2011年12月23日,印度上映,印度,法拉汗·阿克塔尔,Golden Village Pictures,http://movie.mtime.com/158133/,0,0,158133,7.7,-,沙鲁克·罕 ; Shahrukh Khan ; 朴雅卡·乔普拉 ; Priyanka Cho.. ; 欧姆·普瑞 ; Om Puri ; 博曼·伊拉尼 ; Boman Irani
2011,铁青,Livid,,奇幻 恐怖,2011年12月7日,法国上映,法国,亚历山大·布斯蒂罗,帝门影业公司,http://movie.mtime.com/157515/,0,0,157515,5.9,-,杰瑞米·卡彭 ; Jérémy Kapone ; 卡瑟琳·雅各布 ; Catherine Ja.. ; 玛丽-克劳德·皮塔卡拉 ; Chloé Coulloud
